product_id,product_title,current_price,original_price,promotion_tags,review_count,sales_text_raw,sales_lower,sales_upper,sales_confidence,sales_sort,shop_name,category_path,detail_url,listing_date,crawl_timestamp,source_files,source_type,source_page_number,detail_shelf_life,detail_flavor,detail_packing_list,detail_evaluation_tags,detail_good_rate
100081169723,良品铺子猪事好运零食大礼包休闲零食坚果出游送女友送礼礼物团购2269g,99.0,,,,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,,https://item.jd.com/100081169723.html,,2026-05-17 20:48:40,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,3,,,,,
100004485766,良品铺子猪事顺利零食大礼包送礼出游踏青巨型零食送女友6斤团购送礼3015g,118.0,118.0,大袋装满,999+,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 好评榜,https://item.jd.com/100004485766.html,,2026-05-17 20:48:30,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,2,,,,,
100228325215,良品铺子万狮顺利3190g零食大礼包团购送礼出游踏青休闲零食礼盒整箱,169.0,169.0,免费上门退换,28,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > PLUS省钱榜,https://item.jd.com/100228325215.html,,2026-05-17 20:48:30,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,2,,,,,
100015383913,良品铺子让嘴巴去旅行整箱零食大礼包出游礼盒团购送礼品5032g/5037g混发,299.0,,已补¥38|包邮,,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,,https://item.jd.com/100015383913.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100064560779,良品铺子巨大袋巨型零食大礼包团购休闲零食零食送女友礼物送礼踏青出游,159.0,,,,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,,https://item.jd.com/100064560779.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100008837658,百草味荤素零食大礼包690g 麻辣卤味礼盒休闲零食夜宵鸭脖团购送礼,37.9,39.9,首购礼金2元,,200万+,2000000.0,10000000.0,medium,2000000.0,百草味京东自营旗舰店,,https://item.jd.com/100008837658.html,,2026-05-17 20:48:50,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,4,,,,,
100076753591,三只松鼠老卤肉食大礼包620g24包休闲零食鸭翅鸡爪辣卤味礼盒聚会送礼,43.9,45.9,首购礼金2元|满赠,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 热卖榜,https://item.jd.com/100076753591.html,,2026-05-17 20:48:40,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|search_snack_gold|user_url_search_available_pages,19|3,,,,,
100228222769,百草味肉礼盒2112g20袋 黄金万两零食大礼包,95.9,149.79,已补¥49.89|首购礼金4元|包邮,57,200万+,2000000.0,10000000.0,medium,2000000.0,百草味京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 好评榜,https://item.jd.com/100228222769.html,,2026-05-17 20:48:40,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,3,,,,,
100007126378,三只松鼠鸭肉大礼包505g礼盒麻辣肉干肉脯卤鸭脖锁骨无骨鸭掌鸭翅送礼,34.9,36.9,首购礼金2元|满赠,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100007126378.html,,2026-05-17 20:48:40,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,search_snack_gold|user_url_search_available_pages,19|3,,,,,
100231150443,三只松鼠招财手肉食礼盒1132g/11袋鸡爪肉干鸭腿辣卤休闲零食团购送礼,79.15,99.0,首购礼金5元|券满99享8.5折|券满169享8.5折,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100231150443.html,,2026-05-17 20:48:40,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,search_snack_gold|user_url_search_available_pages,19|3,,,,,
100076272313,三只松鼠山海盛宴肉食礼包2055g/20包肉干肉脯卤味礼盒辣卤牛肉混发送礼,138.9,138.9,已补¥37.21|包邮,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 折扣榜,https://item.jd.com/100076272313.html,,2026-05-17 20:48:30,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,2,,,,,
100114082162,三只松鼠纯肉卤味礼盒2415g猪肉脯肉干鸭脖鸭翅鸡爪麻辣牛肉辣卤零食,192.0,209.0,首购礼金7元,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100114082162.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,search_snack_gold|user_url_search_available_pages,19|2,,,,,
100039187809,雀巢（Nestle）脆脆鲨威化饼干巧克力味250g 休闲零食早餐代餐 办公室 独立包装,13.9,15.9,首购礼金2元|2件9折,,200万+,2000000.0,10000000.0,medium,2000000.0,雀巢休闲食品京东自营旗舰店,,https://item.jd.com/100039187809.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,1|2,,,,,
100041255140,三只松鼠多肉零食大礼包1781g/16袋纯肉礼盒麻辣牛肉干肉脯辣卤团购送礼,124.0,134.0,首购礼金5元,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100041255140.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100039607622,百草味纯肉礼盒休闲零食大礼包1416g/16袋夜宵鸡牛猪鸭全肉团购送礼,94.9,,已补¥14.1|包邮,,200万+,2000000.0,10000000.0,medium,2000000.0,百草味京东自营旗舰店,,https://item.jd.com/100039607622.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100012592489,雀巢（Nestle）脆脆鲨威化饼干巧克力味40条744g 抗饿解馋零食办公室 独立包装,35.5,37.5,首购礼金2元|满赠,,200万+,2000000.0,10000000.0,medium,2000000.0,雀巢休闲食品京东自营旗舰店,,https://item.jd.com/100012592489.html,,2026-05-17 20:48:19,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,1,,,,,
100264142321,三只松鼠零食大礼包520送女朋友生日礼物整箱共140包解馋卤味小零食2430g,72.8,75.8,首购礼金3元,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠零食京东自营专区,,https://item.jd.com/100264142321.html,,2026-05-17 20:14:27,raw_listing_snack_gold_search_20p.csv,search_snack_gold,15,,,,,
100352427574,三只松鼠休闲零食大礼包520送女友礼物整箱装零食儿童成人解馋小零食2950g,85.8,89.8,首购礼金4元,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠零食京东自营专区,,https://item.jd.com/100352427574.html,,2026-05-17 20:14:27,raw_listing_snack_gold_search_20p.csv,search_snack_gold,15,,,,,
100264058177,三只松鼠休闲零食大礼包520送女生儿童生日礼物整箱成人解馋小零食2.35kg,79.9,83.9,首购礼金4元,,200万+,2000000.0,10000000.0,medium,2000000.0,三只松鼠零食京东自营专区,,https://item.jd.com/100264058177.html,,2026-05-17 20:14:27,raw_listing_snack_gold_search_20p.csv,search_snack_gold,15,,,,,
